id_principal,casa,id_documento,sigla,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2192263,camara,2192263,PDL 36/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204472,2019-02-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711192,1dbe81661ce54b39de6507dabaa33349,1,camara,Dep. José Medeiros (PODE/MT),Dep. José Medeiros (PODE/MT),1204472,Prop. Original / Apensada,Proposição
2194820,camara,2194820,PDL 71/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204538,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721463,afb2c0b14ca5f287a443e576c1ae25a8,1,camara,Dep. Paulo Bengtson (PTB/PA),Dep. Paulo Bengtson (PTB/PA),1204538,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,171619,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Margarida Salomão (PT/MG),Dep. Margarida Salomão (PT/MG),1171619,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73604,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Rui Falcão (PT/SP),Dep. Rui Falcão (PT/SP),173604,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178857,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Jorge Solla (PT/BA),Dep. Jorge Solla (PT/BA),1178857,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204503,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Alexandre Padilha (PT/SP),Dep. Alexandre Padilha (PT/SP),1204503,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160569,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Waldenor Pereira (PT/BA),Dep. Waldenor Pereira (PT/BA),1160569,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73701,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Benedita Da Silva (PT/RJ),Dep. Benedita Da Silva (PT/RJ),173701,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160592,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Zeca Dirceu (PT/PR),Dep. Zeca Dirceu (PT/PR),1160592,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,132504,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204453,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Natália Bonavides (PT/RN),Dep. Natália Bonavides (PT/RN),1204453,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,159237,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Assis Carvalho (PT/PI),Dep. Assis Carvalho (PT/PI),1159237,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178866,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Luizianne Lins (PT/CE),Dep. Luizianne Lins (PT/CE),1178866,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178889,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Zé Carlos (PT/MA),Dep. Zé Carlos (PT/MA),1178889,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,209189,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Joseildo Ramos (PT/BA),Dep. Joseildo Ramos (PT/BA),1209189,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160604,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Pedro Uczai (PT/SC),Dep. Pedro Uczai (PT/SC),1160604,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204426,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Carlos Veras (PT/PE),Dep. Carlos Veras (PT/PE),1204426,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160538,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Bohn Gass (PT/RS),Dep. Bohn Gass (PT/RS),1160538,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG),174160,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74156,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG),174156,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178873,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES),1178873,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73482,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Henrique Fontana (PT/RS),Dep. Henrique Fontana (PT/RS),173482,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204555,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. José Ricardo (PT/AM),Dep. José Ricardo (PT/AM),1204555,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160575,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF),1160575,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74159,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Odair Cunha (PT/MG),Dep. Odair Cunha (PT/MG),174159,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204428,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Marília Arraes (PT/PE),Dep. Marília Arraes (PT/PE),1204428,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74398,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Maria Do Rosário (PT/RS),Dep. Maria Do Rosário (PT/RS),174398,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS),1160535,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,188097,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Merlong Solano (PT/-),Dep. Merlong Solano (PT/-),1188097,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204559,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Zé Neto (PT/BA),Dep. Zé Neto (PT/BA),1204559,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204467,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT),1204467,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141335,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Beto Faro (PT/PA),Dep. Beto Faro (PT/PA),1141335,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,107283,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Gleisi Hoffmann (PT/PR),Dep. Gleisi Hoffmann (PT/PR),1107283,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141398,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Carlos Zarattini (PT/SP),Dep. Carlos Zarattini (PT/SP),1141398,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160556,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Padre João (PT/MG),Dep. Padre João (PT/MG),1160556,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141464,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. José Airton Félix Cirilo (PT/CE),Dep. José Airton Félix Cirilo (PT/CE),1141464,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160610,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA),1160610,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74571,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Nelson Pellegrino (PT/BA),Dep. Nelson Pellegrino (PT/BA),174571,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74376,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Vander Loubet (PT/MS),Dep. Vander Loubet (PT/MS),174376,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204492,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Paulo Guedes (PT/MG),Dep. Paulo Guedes (PT/MG),1204492,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204393,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB),1204393,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178925,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Rejane Dias (PT/PI),Dep. Rejane Dias (PT/PI),1178925,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204480,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74283,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Vicentinho (PT/SP),Dep. Vicentinho (PT/SP),174283,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73433,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Arlindo Chinaglia (PT/SP),Dep. Arlindo Chinaglia (PT/SP),173433,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74400,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Paulo Pimenta (PT/RS),Dep. Paulo Pimenta (PT/RS),174400,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141488,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74371,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Rubens Otoni (PT/GO),Dep. Rubens Otoni (PT/GO),174371,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,171617,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Paulão (PT/AL),Dep. Paulão (PT/AL),1171617,Prop. Original / Apensada,Proposição
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74161,2019-04-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Reginaldo Lopes (PT/MG),Dep. Reginaldo Lopes (PT/MG),174161,Prop. Original / Apensada,Proposição
2197956,camara,2197974,PDL 117/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178873,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732507,6a38b246ad96596e6a94a33eba950454,1,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES),1178873,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204509,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204464,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74784,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Prop. Original / Apensada,Proposição
2197956,camara,2198087,PDL 124/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733088,6a38b246ad96596e6a94a33eba950454,0.125,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2197956,camara,2198142,PDL 130/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733224,6a38b246ad96596e6a94a33eba950454,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2197956,camara,2198168,PDL 133/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2019-04-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733261,6a38b246ad96596e6a94a33eba950454,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,178970,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,178873,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES),1178873,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,178986,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,73701,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Benedita Da Silva (PT/RJ),Dep. Benedita Da Silva (PT/RJ),173701,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,204495,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA),1204495,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,141335,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Beto Faro (PT/PA),Dep. Beto Faro (PT/PA),1141335,Requerimento,Proposição
2197956,camara,2198495,REQ 1250/2019,Requerimento,160592,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,6a38b246ad96596e6a94a33eba950454,0.01818181818181818,camara,Dep. Zeca Dirceu (PT/PR),Dep. Zeca Dirceu (PT/PR),1160592,Requerimento,Proposição
