id_leggo,source,target,value
01c3291306586541b3164eaede8d2af1,160535,160610,0.125
01c3291306586541b3164eaede8d2af1,160535,178970,0.125
01c3291306586541b3164eaede8d2af1,160535,178986,0.125
01c3291306586541b3164eaede8d2af1,160535,204370,0.125
01c3291306586541b3164eaede8d2af1,160535,204393,0.125
01c3291306586541b3164eaede8d2af1,160535,204495,0.125
01c3291306586541b3164eaede8d2af1,160610,178970,0.125
01c3291306586541b3164eaede8d2af1,160610,178986,0.125
01c3291306586541b3164eaede8d2af1,160610,204370,0.125
01c3291306586541b3164eaede8d2af1,160610,204393,0.125
01c3291306586541b3164eaede8d2af1,160610,204495,0.125
01c3291306586541b3164eaede8d2af1,178970,178986,0.125
01c3291306586541b3164eaede8d2af1,178970,204370,0.125
01c3291306586541b3164eaede8d2af1,178970,204393,0.125
01c3291306586541b3164eaede8d2af1,178970,204495,0.125
01c3291306586541b3164eaede8d2af1,178986,204370,0.125
01c3291306586541b3164eaede8d2af1,178986,204393,0.125
01c3291306586541b3164eaede8d2af1,178986,204495,0.125
01c3291306586541b3164eaede8d2af1,204370,204393,0.125
01c3291306586541b3164eaede8d2af1,204370,204495,0.125
01c3291306586541b3164eaede8d2af1,204393,204495,0.125
01c3291306586541b3164eaede8d2af1,74160,160535,0.125
01c3291306586541b3164eaede8d2af1,74160,160610,0.125
01c3291306586541b3164eaede8d2af1,74160,178970,0.125
01c3291306586541b3164eaede8d2af1,74160,178986,0.125
01c3291306586541b3164eaede8d2af1,74160,204370,0.125
01c3291306586541b3164eaede8d2af1,74160,204393,0.125
01c3291306586541b3164eaede8d2af1,74160,204495,0.125
287f4852b0ce051c6783429ed4060dd8,204495,204555,0.5
330f394d2388250c763c3ab946fb4daf,132504,178970,0.3333333333333333
330f394d2388250c763c3ab946fb4daf,132504,178986,0.3333333333333333
330f394d2388250c763c3ab946fb4daf,178970,178986,0.3333333333333333
356d73e720dbbf019086505f783b6769,134812,152605,0.2111111111111111
356d73e720dbbf019086505f783b6769,134812,204407,0.2111111111111111
356d73e720dbbf019086505f783b6769,134812,204464,0.1
356d73e720dbbf019086505f783b6769,134812,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,134812,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,134812,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,152605,204407,0.2111111111111111
356d73e720dbbf019086505f783b6769,152605,204464,0.1
356d73e720dbbf019086505f783b6769,152605,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,152605,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,152605,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,204407,204464,0.1
356d73e720dbbf019086505f783b6769,204407,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,204407,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,204407,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,204464,204509,0.1
356d73e720dbbf019086505f783b6769,204464,204535,0.1
356d73e720dbbf019086505f783b6769,204464,205548,0.1
356d73e720dbbf019086505f783b6769,204509,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,204509,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,204535,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,134812,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,152605,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,204407,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,204464,0.1
356d73e720dbbf019086505f783b6769,73531,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,74784,0.2111111111111111
356d73e720dbbf019086505f783b6769,73531,76874,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,134812,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,152605,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,204407,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,204464,0.1
356d73e720dbbf019086505f783b6769,74784,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,205548,0.2111111111111111
356d73e720dbbf019086505f783b6769,74784,76874,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,134812,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,152605,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,204407,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,204464,0.1
356d73e720dbbf019086505f783b6769,76874,204509,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,204535,0.2111111111111111
356d73e720dbbf019086505f783b6769,76874,205548,0.2111111111111111
3f7eab720eb21413985b71742fa82228,134812,152605,0.125
3f7eab720eb21413985b71742fa82228,134812,204407,0.125
3f7eab720eb21413985b71742fa82228,134812,204464,0.125
3f7eab720eb21413985b71742fa82228,134812,204509,0.125
3f7eab720eb21413985b71742fa82228,152605,204407,0.125
3f7eab720eb21413985b71742fa82228,152605,204464,0.125
3f7eab720eb21413985b71742fa82228,152605,204509,0.125
3f7eab720eb21413985b71742fa82228,204407,204464,0.125
3f7eab720eb21413985b71742fa82228,204407,204509,0.125
3f7eab720eb21413985b71742fa82228,204464,204509,0.125
3f7eab720eb21413985b71742fa82228,73531,134812,0.125
3f7eab720eb21413985b71742fa82228,73531,152605,0.125
3f7eab720eb21413985b71742fa82228,73531,204407,0.125
3f7eab720eb21413985b71742fa82228,73531,204464,0.125
3f7eab720eb21413985b71742fa82228,73531,204509,0.125
3f7eab720eb21413985b71742fa82228,73531,74784,0.125
3f7eab720eb21413985b71742fa82228,73531,76874,0.125
3f7eab720eb21413985b71742fa82228,74784,134812,0.125
3f7eab720eb21413985b71742fa82228,74784,152605,0.125
3f7eab720eb21413985b71742fa82228,74784,204407,0.125
3f7eab720eb21413985b71742fa82228,74784,204464,0.125
3f7eab720eb21413985b71742fa82228,74784,204509,0.125
3f7eab720eb21413985b71742fa82228,74784,76874,0.125
3f7eab720eb21413985b71742fa82228,76874,134812,0.125
3f7eab720eb21413985b71742fa82228,76874,152605,0.125
3f7eab720eb21413985b71742fa82228,76874,204407,0.125
3f7eab720eb21413985b71742fa82228,76874,204464,0.125
3f7eab720eb21413985b71742fa82228,76874,204509,0.125
40b6e1bf9af39379d5677d7f3486c063,374,5008,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,374,5352,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,374,5627,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,374,5783,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,374,581,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,374,825,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5008,5352,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5008,5627,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5008,5783,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5352,5627,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5352,5783,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,5627,5783,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,581,5008,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,581,5352,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,581,5627,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,581,5783,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,581,825,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,825,5008,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,825,5352,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,825,5627,0.14285714285714285
40b6e1bf9af39379d5677d7f3486c063,825,5783,0.14285714285714285
40f6bd930b777bfe979231fc48dded07,134812,152605,0.1
40f6bd930b777bfe979231fc48dded07,134812,204407,0.1
40f6bd930b777bfe979231fc48dded07,134812,204464,0.1
40f6bd930b777bfe979231fc48dded07,134812,204509,0.1
40f6bd930b777bfe979231fc48dded07,134812,204535,0.1
40f6bd930b777bfe979231fc48dded07,134812,205548,0.1
40f6bd930b777bfe979231fc48dded07,152605,204407,0.1
40f6bd930b777bfe979231fc48dded07,152605,204464,0.1
40f6bd930b777bfe979231fc48dded07,152605,204509,0.1
40f6bd930b777bfe979231fc48dded07,152605,204535,0.1
40f6bd930b777bfe979231fc48dded07,152605,205548,0.1
40f6bd930b777bfe979231fc48dded07,204407,204464,0.1
40f6bd930b777bfe979231fc48dded07,204407,204509,0.1
40f6bd930b777bfe979231fc48dded07,204407,204535,0.1
40f6bd930b777bfe979231fc48dded07,204407,205548,0.1
40f6bd930b777bfe979231fc48dded07,204464,204509,0.1
40f6bd930b777bfe979231fc48dded07,204464,204535,0.1
40f6bd930b777bfe979231fc48dded07,204464,205548,0.1
40f6bd930b777bfe979231fc48dded07,204509,204535,0.1
40f6bd930b777bfe979231fc48dded07,204509,205548,0.1
40f6bd930b777bfe979231fc48dded07,204535,205548,0.1
40f6bd930b777bfe979231fc48dded07,73531,134812,0.1
40f6bd930b777bfe979231fc48dded07,73531,152605,0.1
40f6bd930b777bfe979231fc48dded07,73531,204407,0.1
40f6bd930b777bfe979231fc48dded07,73531,204464,0.1
40f6bd930b777bfe979231fc48dded07,73531,204509,0.1
40f6bd930b777bfe979231fc48dded07,73531,204535,0.1
40f6bd930b777bfe979231fc48dded07,73531,205548,0.1
40f6bd930b777bfe979231fc48dded07,73531,74784,0.1
40f6bd930b777bfe979231fc48dded07,73531,76874,0.1
40f6bd930b777bfe979231fc48dded07,74784,134812,0.1
40f6bd930b777bfe979231fc48dded07,74784,152605,0.1
40f6bd930b777bfe979231fc48dded07,74784,204407,0.1
40f6bd930b777bfe979231fc48dded07,74784,204464,0.1
40f6bd930b777bfe979231fc48dded07,74784,204509,0.1
40f6bd930b777bfe979231fc48dded07,74784,204535,0.1
40f6bd930b777bfe979231fc48dded07,74784,205548,0.1
40f6bd930b777bfe979231fc48dded07,74784,76874,0.1
40f6bd930b777bfe979231fc48dded07,76874,134812,0.1
40f6bd930b777bfe979231fc48dded07,76874,152605,0.1
40f6bd930b777bfe979231fc48dded07,76874,204407,0.1
40f6bd930b777bfe979231fc48dded07,76874,204464,0.1
40f6bd930b777bfe979231fc48dded07,76874,204509,0.1
40f6bd930b777bfe979231fc48dded07,76874,204535,0.1
40f6bd930b777bfe979231fc48dded07,76874,205548,0.1
4de57fe01be4f0b7bba53214170a741e,374,5008,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,374,5352,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,374,5627,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,374,5783,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,374,581,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,374,825,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5008,5352,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5008,5627,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5008,5783,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5352,5627,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5352,5783,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,5627,5783,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,581,5008,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,581,5352,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,581,5627,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,581,5783,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,581,825,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,825,5008,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,825,5352,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,825,5627,0.14285714285714285
4de57fe01be4f0b7bba53214170a741e,825,5783,0.14285714285714285
502981994eea39cc5219deed51de3b53,74156,178986,0.3333333333333333
502981994eea39cc5219deed51de3b53,74156,74400,0.3333333333333333
502981994eea39cc5219deed51de3b53,74400,178986,0.3333333333333333
558afde1d19415eca8b1cdae6e641693,74156,178986,0.3333333333333333
558afde1d19415eca8b1cdae6e641693,74156,74400,0.3333333333333333
558afde1d19415eca8b1cdae6e641693,74400,178986,0.3333333333333333
6142605ff5d70b1c2b51d7d6d0d942f9,374,5352,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,374,5627,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,374,5783,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,374,581,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,374,825,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,5352,5627,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,5352,5783,0.16666666666666666
6142605ff5d70b1c2b51d7d6d0d942f9,5627,5783,0.16666666666666666
