id_principal,casa,id_documento,sigla,descricao_tipo_documento,tipo_documento_ext,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores
2192263,camara,2192263,PDL 36/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204472,2019-02-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711192,1dbe81661ce54b39de6507dabaa33349,1,camara,Dep. José Medeiros (PODE/MT),Dep. José Medeiros (PODE/MT)
2194820,camara,2194820,PDL 71/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204538,2019-03-20T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721463,afb2c0b14ca5f287a443e576c1ae25a8,1,camara,Dep. Paulo Bengtson (PTB/PA),Dep. Paulo Bengtson (PTB/PA)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,171619,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Margarida Salomão (PT/MG),Dep. Margarida Salomão (PT/MG)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73604,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Rui Falcão (PT/SP),Dep. Rui Falcão (PT/SP)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178857,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Jorge Solla (PT/BA),Dep. Jorge Solla (PT/BA)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204503,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Alexandre Padilha (PT/SP),Dep. Alexandre Padilha (PT/SP)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160569,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Waldenor Pereira (PT/BA),Dep. Waldenor Pereira (PT/BA)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73701,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Benedita Da Silva (PT/RJ),Dep. Benedita Da Silva (PT/RJ)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160592,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Zeca Dirceu (PT/PR),Dep. Zeca Dirceu (PT/PR)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,132504,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204453,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Natália Bonavides (PT/RN),Dep. Natália Bonavides (PT/RN)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,159237,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Assis Carvalho (PT/PI),Dep. Assis Carvalho (PT/PI)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178866,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Luizianne Lins (PT/CE),Dep. Luizianne Lins (PT/CE)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178889,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Zé Carlos (PT/MA),Dep. Zé Carlos (PT/MA)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,209189,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Joseildo Ramos (PT/BA),Dep. Joseildo Ramos (PT/BA)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160604,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Pedro Uczai (PT/SC),Dep. Pedro Uczai (PT/SC)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204426,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Carlos Veras (PT/PE),Dep. Carlos Veras (PT/PE)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160538,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Bohn Gass (PT/RS),Dep. Bohn Gass (PT/RS)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74156,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178873,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73482,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Henrique Fontana (PT/RS),Dep. Henrique Fontana (PT/RS)
2197956,camara,2197956,PDL 114/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2019-04-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,6a38b246ad96596e6a94a33eba950454,0.019230769230769232,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO)
